时间,GPS车速
179257,0.0
179258,0.0
179259,0.0
179260,0.0
179261,0.0
179262,0.0
179263,0.0
179264,0.0
179265,0.0
179266,0.0
179267,0.0
179268,0.0
179269,0.0
179270,0.0
179271,0.0
179272,9.1
179273,15.1
179274,20.0
179275,23.3
179276,25.8
179330,44.7
179331,44.2
179332,42.9
179333,40.3
179334,38.5
179335,37.0
179336,34.3
179337,32.2
179338,31.0
179339,31.0
179340,30.7
179341,31.5
179342,32.9
179343,34.9
179344,37.1
179345,39.1
179346,40.7
179347,42.0
179348,42.8
179349,43.4
179350,43.8
179351,44.2
179352,44.7
179353,45.2
179354,44.4
179355,42.7
179356,40.9
179357,40.4
179358,40.9
179359,41.0
179360,41.6
179361,42.0
179362,42.4
179363,42.4
179364,42.0
179365,41.5
179366,39.8
179367,35.1
179368,33.0
179369,33.0
179370,28.8
179371,22.6
179372,17.3
179373,16.1
179374,16.2
179375,18.6
179376,21.5
179377,24.0
179378,26.2
179379,28.9
179380,31.3
179381,33.5
179382,35.0
179383,35.7
179384,35.3
179385,34.5
179386,32.1
179387,28.4
179388,28.0
179389,27.9
179390,27.4
179391,26.7
179392,27.8
179393,25.7
179394,25.3
179395,24.5
179396,24.5
179397,24.5
179398,24.6
179399,24.6
179400,24.5
179401,24.5
179402,25.0
179403,25.7
179404,25.8
179405,26.5
179406,27.1
179407,27.5
179408,27.6
179409,27.6
179410,25.4
179411,23.9
179412,23.3
179413,23.4
179414,24.2
179415,25.0
179416,25.5
179417,25.4
179418,26.2
179419,26.3
179420,26.3
179421,26.2
179422,25.7
179423,25.2
179424,24.1
179425,21.4
179426,20.0
179427,17.0
179428,13.2
179429,12.7
179430,13.5
179431,16.2
179432,17.7
179433,17.7
179434,12.8
179435,11.4
