时间,GPS车速
424822,6.0
424823,5.9
424824,5.1
424825,4.8
424826,3.9
424827,3.3
424828,4.1
424860,34.6
424861,34.5
424862,34.6
424863,35.2
424864,36.1
424865,36.8
424866,36.8
424867,36.7
424868,36.0
424869,35.2
424870,34.7
424871,34.0
424872,33.2
424873,32.4
424874,31.6
424875,30.0
424876,29.6
424877,28.5
424878,27.8
424879,27.1
424880,26.3
424881,24.7
424882,23.1
424883,22.3
424884,22.5
424885,24.3
424886,26.2
424887,27.7
424888,29.4
424889,31.0
424890,32.3
424891,32.4
424892,28.7
424893,25.2
424894,23.5
424895,21.5
424896,19.5
424897,18.2
424898,17.5
424899,16.5
424900,15.7
424901,15.2
424902,14.7
424903,14.5
424904,14.4
424905,14.5
424906,14.5
424907,14.4
424908,14.0
424909,13.6
424910,13.4
424911,12.9
424912,12.4
424913,12.0
424914,12.0
424915,12.0
424916,11.5
424917,11.4
424918,11.2
424919,11.8
424920,14.5
424921,15.1
424922,15.2
424923,16.7
424924,17.6
424925,17.7
424926,17.3
424927,16.7
424928,16.2
424929,13.0
424930,10.6
