时间,GPS车速
262978,8.8
262979,8.4
262980,9.4
262981,9.4
262982,11.2
262984,19.6
262985,14.5
262986,21.5
262988,17.0
262990,17.0
262992,17.5
262993,17.5
262994,22.0
262995,22.8
262996,22.9
262997,22.5
262998,24.6
262999,25.6
263000,26.0
263001,27.2
263002,26.3
263003,24.9
263004,25.8
263005,24.8
263006,24.5
263007,24.3
263008,25.0
263009,11.2
263010,37.3
263011,31.4
263012,26.9
263013,26.9
263014,25.9
263015,17.0
263016,25.2
263017,25.2
263018,24.6
263019,24.6
263020,24.9
263022,24.3
263024,22.2
263026,22.9
263027,21.7
263028,23.8
263029,25.6
263030,29.4
263031,29.2
263032,28.5
263034,26.7
263035,26.7
263036,27.7
263037,31.8
263038,32.9
263039,34.7
263040,35.7
263041,36.1
263042,35.3
263043,35.2
263044,35.7
263045,34.5
263046,35.1
263047,24.9
263048,35.2
263049,24.3
263050,36.1
263051,22.2
263053,33.5
263054,33.2
263055,31.0
263056,31.4
263057,30.2
263058,26.6
263059,28.5
263060,23.7
263061,22.0
263062,20.2
263065,22.3
263066,24.8
263067,29.6
263068,29.0
263069,31.2
263070,31.2
263071,24.8
263072,23.5
263073,21.3
263074,21.0
263075,20.2
263077,24.2
263078,20.1
263079,16.7
263080,15.8
263081,11.4
263082,11.4
