时间,GPS车速
431994,0.0
431995,0.0
431996,0.0
431997,0.0
431998,0.0
431999,0.0
432000,0.0
432001,0.0
432002,0.0
432003,0.0
432004,0.0
432005,0.0
432006,0.0
432007,0.0
432008,0.0
432009,2.7
432010,5.1
432011,11.5
432012,14.5
432018,22.2
432019,24.7
432020,22.4
432021,19.7
432022,17.4
432023,16.0
432024,15.4
432025,15.5
432026,15.7
432027,19.9
432028,20.9
432029,20.3
432030,20.4
432031,21.5
432032,22.6
432033,23.5
432034,23.9
432035,25.3
432036,25.4
432037,25.5
432038,25.8
432039,24.6
432040,24.6
432041,25.7
432042,25.6
432043,27.3
432044,27.4
432045,30.0
432046,30.5
432047,35.5
432048,36.3
432049,40.3
432050,42.2
432054,44.7
432055,43.9
432056,42.7
432057,42.4
432058,42.4
432059,45.0
432060,43.6
432061,41.4
432062,42.1
432063,38.3
432064,36.6
432065,34.5
432066,34.8
432067,35.2
432068,34.0
432069,28.6
432070,25.2
432071,13.2
432072,12.1
