时间,GPS车速
423230,9.9
423231,8.7
423232,6.0
423233,5.5
423234,4.8
423235,3.2
423236,2.2
423237,1.5
423238,0.0
423239,0.0
423240,0.0
423241,0.0
423242,0.0
423243,0.0
423244,0.0
423245,0.0
423246,0.0
423247,0.0
423248,0.0
423249,3.1
423250,0.0
423251,0.0
423252,0.0
423253,0.0
423254,0.0
423255,0.4
423256,0.5
423257,0.5
423258,0.5
423259,0.5
423260,0.4
423261,0.1
423262,0.0
423263,0.0
423264,0.0
423265,0.0
423266,0.0
423267,0.0
423268,0.0
423269,0.0
423270,0.0
423271,3.5
423272,2.1
423273,1.7
423274,2.7
423275,3.6
423276,5.7
423277,8.8
423278,11.7
423279,13.0
423280,16.0
423281,17.0
423282,16.5
423283,16.8
423284,18.5
423286,18.2
423287,17.9
423288,18.5
423289,18.5
423290,20.6
423291,21.1
423292,20.6
423293,21.1
423294,20.5
423295,20.4
423296,20.4
423297,20.0
423298,20.1
423299,19.6
423300,17.9
423301,18.2
423302,17.7
423303,17.1
423304,16.5
423305,15.6
423306,14.4
423307,11.7
