时间,GPS车速
28588,9.4
28589,8.4
28590,6.9
28591,7.0
28592,7.9
28593,9.9
28594,11.0
28595,13.8
28596,16.7
28597,18.6
28598,21.7
28599,22.6
28600,23.2
28601,26.0
28602,27.8
28603,29.7
28604,30.6
28605,27.0
28606,23.0
28607,20.6
28608,18.4
28609,18.0
28610,21.0
28611,21.7
28612,23.5
28613,24.7
28614,25.5
28615,28.5
28616,28.5
28617,28.9
28618,29.5
28619,30.1
28620,31.1
28621,30.4
28622,31.3
28623,32.3
28624,33.3
28625,34.7
28626,35.9
28627,37.0
28628,39.1
28629,40.3
28630,38.5
28631,37.2
28632,36.9
29523,29.3
29524,32.0
29525,29.1
29526,27.3
29527,28.5
29528,29.9
29529,31.1
29530,31.1
29531,31.2
29532,32.6
29533,32.6
29534,33.3
29535,33.3
29536,33.8
29537,33.9
29538,31.6
29539,28.7
29540,22.4
29541,18.7
29542,17.5
29543,18.8
29544,22.7
29545,25.1
29546,25.8
29547,25.9
29548,27.2
29549,28.8
29550,30.6
29551,29.9
29552,30.9
29553,32.9
29554,33.0
29555,34.1
29556,34.9
29557,35.5
29558,35.6
29559,35.6
29560,35.5
29561,36.4
29562,37.0
29563,37.5
29564,36.8
29565,35.6
29566,33.3
29567,27.7
29568,27.3
29569,31.2
29570,32.3
29571,32.3
29572,32.4
29573,32.4
29574,32.9
29575,33.4
29576,33.6
29577,33.3
29578,34.1
29579,35.2
29580,36.1
29581,37.8
29582,38.6
29583,37.9
29584,35.7
29585,34.9
29586,33.2
29587,33.2
29588,31.1
29589,29.9
29590,31.0
29591,34.2
29592,36.3
29593,35.4
29594,33.2
29595,33.3
29596,32.2
29597,31.5
29598,30.9
29599,30.2
29600,32.0
29601,26.3
29602,18.2
29603,12.3
29604,12.9
29605,12.0
29606,15.6
29607,17.4
29608,20.5
29609,23.3
29610,25.0
29611,25.8
29612,27.4
29613,27.9
29614,29.9
29615,31.1
29616,31.8
29617,31.3
29618,30.7
29619,30.6
29620,31.1
29621,31.5
29622,32.5
29623,32.9
29624,33.2
29625,33.2
29626,34.0
29627,34.1
29628,34.1
29629,33.9
29630,31.9
29631,27.9
29632,25.1
29633,20.9
29634,19.5
29635,19.4
29636,18.9
29637,18.0
29638,17.1
29639,12.3
