时间,GPS车速
203884,9.9
203885,0.2
203886,0.0
203887,0.0
203888,0.0
203889,0.3
203890,0.0
203891,0.0
203892,0.0
203893,0.0
203894,0.0
203895,0.0
203896,0.0
203897,0.0
203898,4.6
203899,6.2
203900,7.2
203901,6.6
203902,5.4
203903,4.2
203904,3.5
203905,6.5
203906,10.0
203907,11.5
203908,15.0
203909,17.5
203910,19.8
203911,21.2
203912,22.8
203913,24.1
203914,25.7
203915,26.8
203916,27.3
203917,28.0
203918,29.2
203919,29.6
203920,29.5
203921,30.3
203922,30.3
203923,32.3
203924,33.3
203925,32.5
203926,32.4
203927,32.4
203928,32.7
203929,32.0
203930,31.7
203931,30.1
203932,33.6
203933,34.5
203934,34.5
203935,34.5
203936,35.5
203937,36.0
203938,36.2
203939,37.8
203940,39.3
203941,40.4
203942,40.9
203943,41.5
203944,42.0
203945,42.0
203946,42.5
203947,40.7
203948,38.0
203949,35.4
203950,30.8
203951,28.6
203952,28.5
203953,29.8
203954,31.2
203955,32.6
203956,34.0
203957,35.0
203958,36.9
203959,37.7
203960,38.1
203961,39.3
203962,41.0
203963,41.5
203964,42.3
203965,42.4
203966,42.7
203967,41.6
203968,41.2
203969,42.0
203970,43.2
203971,43.8
203972,43.7
203973,43.7
203974,43.8
203975,42.8
203976,42.1
203977,40.7
203978,38.7
203979,38.8
203980,39.5
203981,39.5
203982,40.5
203983,41.0
203984,41.3
203985,40.3
203986,40.3
203987,40.3
203988,41.5
203989,41.4
203990,41.0
203991,40.5
203992,39.6
203993,38.6
203994,36.5
203995,33.9
203996,33.2
203997,32.7
203998,32.6
203999,35.0
204000,36.4
204001,37.0
204002,37.2
204003,37.3
204004,36.7
204005,36.6
204006,35.9
204007,36.5
204008,37.7
204009,38.2
204010,38.3
204011,39.5
204012,40.2
204013,40.8
204014,40.9
204015,40.4
204016,41.0
204017,41.1
204018,41.5
204019,40.7
204020,40.1
204021,40.1
204022,39.6
204023,38.0
204024,37.9
204025,37.9
204026,37.4
204027,37.4
204028,37.5
204029,37.5
204030,38.9
204031,40.3
204032,40.3
204033,39.4
204034,38.0
204035,34.8
204036,30.2
204037,25.1
204038,21.9
204039,21.8
204040,22.8
204041,25.2
204042,26.8
204043,27.2
204044,27.7
204045,28.2
204046,28.2
204047,28.3
204048,27.9
204049,28.6
204050,29.0
204051,29.7
204052,30.5
204053,31.5
204054,32.9
204055,33.5
204056,33.2
204057,34.0
204058,34.8
204059,34.8
204060,34.9
204061,35.4
204062,32.2
204063,24.0
204064,16.4
204065,14.4
204066,15.0
204067,14.9
204068,14.8
204069,12.9
