时间,GPS车速
344146,0.2
344147,0.2
344148,0.2
344246,0.2
344247,0.1
344248,0.0
344249,0.0
344250,0.0
344251,0.0
344252,0.0
344253,0.6
344254,10.6
344255,12.4
344256,14.8
344257,20.0
344258,22.1
344259,20.6
344260,19.8
344261,19.7
344262,19.4
344263,20.7
344264,21.3
344265,20.9
344266,22.5
344267,21.5
344268,22.4
344269,21.7
344270,22.9
344271,24.8
344272,23.2
344273,20.5
344274,20.0
344275,20.0
344276,20.6
344277,21.3
344278,21.2
344279,21.1
344280,21.0
344281,20.2
344282,18.9
344283,17.3
344284,13.9
344285,10.8
