时间,GPS车速
62630,9.1
62631,10.1
62632,12.7
62633,15.8
62634,18.8
62635,21.4
62636,22.8
62637,24.6
62638,25.2
62639,25.3
62640,24.1
62641,22.9
62642,23.0
62643,23.7
62644,25.9
62645,28.1
62646,29.9
62647,29.1
62648,30.2
62649,30.2
62650,30.3
62651,31.6
62652,31.3
62653,31.4
62654,31.4
62655,30.7
62656,30.3
62657,28.7
62889,46.8
62890,46.8
62891,47.1
62892,46.7
62893,45.5
62894,45.6
62895,46.5
62896,46.9
62897,46.2
62898,45.9
62899,46.3
62900,46.7
62901,46.6
62902,47.1
62903,47.6
62904,48.1
62905,49.4
62906,50.9
62907,51.8
62908,51.9
62909,52.5
62910,52.9
62911,53.0
62912,53.0
62913,52.9
62914,52.9
62915,53.0
62916,52.9
62917,53.0
62918,53.5
62919,53.8
62920,53.7
62921,53.6
62922,51.9
62923,52.0
62924,51.8
62925,52.3
62926,51.7
62927,51.5
62928,48.8
62929,48.3
62930,48.6
62931,48.2
62932,48.2
62933,48.3
62934,48.3
62935,48.9
62936,49.4
62937,49.5
62938,49.6
62939,50.2
62940,50.1
62941,49.3
62942,49.8
62943,48.9
62944,48.0
62945,47.3
62946,43.6
62947,37.7
62948,31.4
62949,25.6
62950,22.3
62951,21.3
62952,20.2
62953,19.3
62954,18.6
62955,18.9
62956,20.0
62957,21.4
62958,22.5
62959,22.9
62960,23.0
62961,24.0
62962,24.8
62963,25.2
62964,25.1
62965,25.6
62966,26.3
62967,27.1
62968,27.3
62969,27.2
62970,27.3
62971,27.3
62972,26.7
62973,25.9
62974,23.8
62975,21.0
62976,19.2
62977,17.9
62978,16.5
62979,14.7
62980,13.7
62981,12.9
62982,14.5
62983,17.1
62984,19.6
62985,21.9
62986,24.0
62987,24.5
62988,25.4
62989,27.0
62990,28.5
62991,29.9
62992,29.9
62993,29.9
62994,30.8
62995,31.7
62996,32.3
62997,31.8
62998,31.2
62999,30.1
63000,29.6
63001,30.5
63002,31.8
63003,33.3
63004,34.7
63005,36.0
63006,37.2
63007,38.2
63008,38.3
63009,37.5
63010,37.8
63011,38.6
63012,39.3
63013,40.1
63014,40.5
63015,39.4
63016,37.9
63017,37.8
63018,37.7
63019,36.7
63020,36.8
63021,37.4
63022,38.1
63023,38.1
63024,37.1
63025,35.9
63026,34.7
63027,33.3
63028,32.3
63029,31.4
63030,29.0
63031,24.4
63032,21.9
63033,18.7
63034,17.5
63035,17.0
63036,16.5
63037,17.2
63038,19.4
63039,19.5
63040,19.1
63041,18.7
63042,18.3
63043,18.2
63044,17.2
63045,15.8
63046,14.9
63047,14.3
63048,13.6
63049,13.6
63050,14.8
63051,17.4
63052,18.7
63053,18.7
63054,18.7
63055,18.4
63056,17.5
63057,17.5
63058,17.5
63059,17.9
63060,18.0
63061,18.1
63062,18.8
63063,15.2
63064,12.5
63065,12.1
63066,12.0
63067,12.1
63068,12.5
63069,12.5
63070,11.0
